0,1,2,3,4,5,6,7,8,9
Adolf Hitler,UCAe9icx2DWgMIwrwk7RFA4Q,3.0,161,1,1,False,2017-05-30,2019-10-05,2019-03-01
Adolf Hitler,UC-UnFS131UbJ_GBAjHl9WDg,33.0,2798,2,0,False,2015-08-28,,2020-09-13
Adolf Hitler,UCm13YBGT1lAXW6kWv0pvacQ,25.0,9132,3,1,True,2017-02-23,,2019-03-01
Adolf Hitler,UCYZKzgn3uUPmrqVNiOZSvXg,2.0,29,2,1,False,2018-05-15,2021-06-05,2019-03-01
adolf hitler v2,UCRQCsx1WyeTOt45KqpmEjnw,44.0,3029,74,20,False,2017-10-30,2019-06-05,2019-03-01
AdolfiHatler,UCUTNvx4dm-lRbuf-12PRZIQ,144.0,221520,9,0,False,2011-02-19,,2019-03-01
A Donald Trump Fan,UChPpbBHmFQOQl3MSY8h8A5A,5720.0,1486452,8,0,True,2016-01-04,,2020-12-31
Adoración y Liberación,UClD06A-_NT1iJ8lxNs-doJw,60500.0,10090951,1356,9,True,2016-02-05,,2020-06-13
Adoration of the Cross,UCoLmw-7YiyXJA6Ma0DvAzhg,153000.0,34905078,120,0,True,2017-08-10,,2020-12-28
Adrian,UCyIhHTLqM1noQbdFuX45EaA,13100.0,460685,433,32,True,2019-09-13,,2020-05-16
Adrian,UCd9jmrYQXPkh-EoGG5uy-gA,77900.0,8926338,674,0,True,2018-04-18,,2020-08-12
Adrian Faraj,UCPTWI8TrDoJth2yXtnZ1e7g,112.0,13373,24,1,True,2017-07-22,,2019-03-01
adrián lipták,UC6q5uok6H9-_x286Syt4JRA,7.0,4539,39,0,False,2012-12-12,2020-01-30,2019-03-01
Adrian Salbuchi,UCbFYIhJKQYQUbvKABONr76Q,21353.0,4115706,354,354,False,2009-03-24,2021-02-02,2019-03-01
Adrian Salsgiver,UC1T7p_ttoSGk0hzRSTBp8pw,126.0,304638,104,0,True,2006-06-28,,2019-03-01
Adrian Snyman,UCBLlCVXHUR3muGxBP-kunTA,345.0,318342,4,0,True,2013-01-29,,2020-01-25
A-DUB LOCOTe,UCUWCODco08eXWD8t0MAzA3A,0.0,9409413,115,0,True,2016-10-17,,2019-03-01
Adverse Reaction Channel,UCNMKMlt4zWc1vxpu9oWRBhg,252.0,9513,12,0,True,2019-04-01,,2021-03-04
Aeolus 13 Umbra,UC8QynJCm2RsFzGEqFPrZEdg,6121.0,2357007,241,1,True,2006-07-24,,2019-03-01
A E S T H E T I C T R U T H,UCVGd3kPlGZTbZMOiTQx4D4g,120.0,38370,5,0,True,2017-03-28,,2020-09-06
AetiusPraetorian,UCdE8PaWIgMCrnri8iwvys4w,,69981,132,0,True,2008-10-24,,2020-12-26
AFascistYouth,UCrJYCbKhLoR7siObbh92SHA,22.0,1211,2,2,False,2013-10-17,2019-10-15,2019-03-01
AFASverige,UCjpYDu0dFqzwNmYnA3DW6xg,13.0,15096,1,0,False,2008-12-29,,2020-06-26
AFD1000DUEA,UCIHGBLh6rZRFS_Jk1C_yzug,1050.0,690520,39,0,True,2009-09-07,,2020-11-11
AfD Baden-Württemberg,UCu19Fy6sqVAC-Jfg102jo0Q,,374141,26,0,True,2015-10-30,,2021-06-06
AfD Kompakt TV,UCq2rogaxLtQFrYG3X3KYNww,70300.0,17518172,952,0,True,2016-10-30,,2021-03-03
AfD Kreisverband Aichach-Friedberg,UChbjV6pZyWWRM6DPi8OcTqQ,137.0,20645,9,0,True,2018-09-21,,2021-01-25
AfD-Landtagsfraktion NRW,UCeP-mETJStV6mg34dfUl6rA,61300.0,29180127,1620,0,True,2017-07-18,,2021-01-31
AfD NRW,UCaOZLR6ZgWVRrphym8sPV5g,881.0,138526,24,0,True,2015-09-27,,2021-01-25
AfD Thüringen,UC-LF4kRAQ95-MuZvnum6UdQ,2370.0,472303,117,0,True,2016-05-28,,2021-01-25
Affected Collective,UCzb_MA3_pKeFOmA5-RcWqVg,49000.0,4150865,50,0,True,2016-11-12,,2020-09-13
Affirmative Right,UChKlct63f5tEY-twY8TKAcg,604.0,16886,146,0,True,2014-02-24,,2020-02-16
afgunz83,UCCjI651fuyDIDpT7l_lZ2Sg,2136.0,2150041,293,3,False,2008-07-19,2021-05-21,2019-03-01
A FISTFUL OF TRUTH !,UC74tkS3M_NOlDUJCSGT2Vfg,0.0,4015,135,0,True,2019-04-22,,2020-01-10
africa africa,UChlyU0UVJlIl8B7-ZhTQ3pw,0.0,1144207,133,11,True,2015-08-22,,2019-03-01
africa diaspora video,UCegwnSlUqYtTCwc_Q4LnL0g,7.0,1588,49,0,True,2018-08-08,,2020-11-05
AfricansArise,UCOfDNwZT6H6yP4MEmL9nOFA,5505.0,478613,151,1,False,2009-02-12,,2019-03-01
africantribe2,UC___xja4v-9wfVmMfTNMq0Q,20.0,143415,3,1,True,2009-04-05,,2021-03-07
AfriForum,UCso0cUcjBYNBNVo_SO0EP_Q,20200.0,6005284,765,0,True,2008-11-08,,2020-09-12
AfrikaansTube,UC07lDZ5R3Ww3xsRmCWHF1gA,322.0,223762,2,0,True,2008-02-14,,2021-03-07
AFRIKANER BROADCASTING CORPORATION,UCAtWsRjGqxzE7tTjHK_aDUw,,108333,6,1,True,2009-03-03,,2021-03-07
Afrikaner Genocide,UCIgwD6wT3gZRrXsMHcBRXSw,20.0,26076,3,0,True,2012-06-17,,2020-10-20
AfrikanerMusic,UCEHFWJA2t1pWpJ3u6wqh34Q,2000.0,1125115,10,0,True,2012-05-06,,2020-09-26
AfroCentricQueen,UCXy4UevzJTTcteSKyfKIrWA,3976.0,1445100,61,0,True,2011-10-06,,2019-03-01
afrosmaximus,UCAQAvIV4xuPx8GZMZ-QhDBA,57600.0,76976475,29,0,True,2006-10-01,,2021-03-29
After Skool,UC1KmNKYC1l0stjctkGswl6g,1840000.0,121641017,129,0,True,2016-07-24,,2021-06-04
Ageel Abdulaalee,UCWICIUKbQTYf4UoPtXZ-gUA,595.0,646811,197,0,True,2007-02-25,,2020-01-21
Agent Fearless Canuck Givvin'er Spoonz,UC_7lhdbpwnMTKKCUISDOa0A,3340.0,517935,130,15,True,2014-11-04,2020-11-28,2020-11-20
Agent Margaritaville,UCSJC28Qt156XDRHNJwMGeiw,0.0,837576,291,268,False,2011-12-17,2020-08-12,2020-05-23
Age Of Rage,UCRd8P-mpNFIJ2-ZsEr3OeHg,565.0,65997,13,0,True,2018-09-20,,2019-12-26
Age of Reason,UCOhgu6g1jM5_I3T8ROT9oLg,345.0,51729,252,5,True,2008-10-04,,2020-02-16
AGF Agenzia Giornalistica Fotografica,UC9Sh0l2Xu8RWtqUd-y0_6EA,145.0,80443,151,0,True,2015-04-13,,2020-08-14
A GLOCK FANBOY,UCwEwFfcbAJ7nXas1gIbSY0w,4801.0,18270,38,5,False,2017-03-23,2019-06-05,2019-03-01
Agnus Dei Prod,UC41lck9dJGpS1Pfv03lUqbA,0.0,4373603,687,0,True,2013-12-23,,2020-06-04
agramer14,UCaGnEkEIKXra8AKsyuD3WUA,206.0,109104,6,0,False,2010-09-13,,2019-03-01
Agri Decumates,UClP-GTrsDa2JZxmi215522A,10.0,1102,7,0,True,2017-10-06,,2020-02-25
AgtfCZ,UCUosnBHcPUuHIsLcvZqB1BA,14500.0,13265095,159,0,True,2013-09-15,,2020-09-04
Agustín Laje Arrigoni,UCJKjzEoy91UYS-bZLc4CLCQ,442000.0,32438105,353,0,True,2011-10-01,,2020-01-26
A H,UC6hF_ACmwd8_tomVi7sEvCA,1420.0,38739,24,0,False,2020-07-06,2020-09-29,2020-09-13
Ahad,UCASwlbXC6gnirM2PSnu8vQQ,8.0,569,1,1,False,2016-01-20,2019-08-08,2019-03-01
ahbab rassoul,UCaS96sWoz9Sbob6vYz3WNow,0.0,6179543,321,4,False,2012-03-11,2020-01-11,2019-03-01
Ahl al-Sunnah wa'l-Jamaa'ah,UCrr40-R0mnx19L3vwgO1dsQ,0.0,27944,13,0,False,2012-11-23,,2019-03-01
Ahlul Tawheed,UCOXbIvmGU0AzwDUAec_aL_w,1476.0,208309,26,0,False,2012-12-01,,2019-03-01
AhlusSunnah097,UC0Biu7xlcTIZnACfuK9zEpA,60.0,15321,8,0,False,2009-04-17,,2019-03-01
Ahmad770,UCPsf54dyRt0C7zWBHwaeg3A,135478.0,48413026,626,5,True,2008-01-03,,2019-03-01
Ahmad Jibril,UCLRWvTjNLK8_Sbbh_fabkMw,19430.0,1043641,124,0,False,2011-10-09,,2019-03-01
Ahmad Jibril Deutsch,UCuQm09Xz4btSpbdOL3epcKQ,175.0,7197,8,0,False,2016-04-30,,2019-03-01
Ahmad Musa Jibril,UCOdpBbmIXiCsQggL52pguCw,99.0,3499,11,0,False,2017-05-09,,2019-03-01
Ahmad Musa Jibril Lectures,UC1wc3FdgFDvBNGVhaAY283Q,56.0,505,3,0,False,2014-06-28,,2019-03-01
Ahmed Aero,UCfejd_JIb605yzhzAucNKjg,9490.0,2194592,259,1,True,2011-06-26,,2020-08-10
Ahmed El Osman,UCLwP5dpS6FzWZONz2kwcMgQ,7.0,5247,1,1,False,2014-12-27,2020-11-15,2019-03-01
Ahmed El Refaiy,UCDdts7mtRaRYLIo4z0fud6g,186.0,62171,14,0,False,2012-10-24,,2019-03-01
Ahmed Islam,UCWVl2dPfNx-IKMIjmDwW3iA,6998.0,2356704,78,0,False,2012-12-23,,2019-03-01
Ahmed Moualek Envoyé d'Allâ,UCHNp4OU6CZkFuJED7nEWPng,245.0,16160,21,1,False,2018-09-29,2020-06-11,2019-03-01
Ahmed Moualek L'informateur,UCgxihZ1GvGsy9FUBIe0YYHw,122.0,3461,12,0,False,2018-12-11,,2019-03-01
Ahmed Nahshal,UCtqKCRtSkHaU1d1JsfAvyRg,35.0,128,4,0,False,2014-10-31,2021-06-05,2019-03-01
ahsido1,UCiBsRLYj1EtXBnEvhUa6Q7Q,603.0,30503,132,25,True,2010-11-24,,2019-10-26
Aidan Johnson,UCR_xO7UNbGuCsuHceKYZ6Cg,18.0,6211,4,0,False,2018-07-02,,2020-01-13
AIDSWiki,UCFKpXaDuMvWB2_K7y94bDNQ,10.0,3527,4,0,True,2007-08-02,,2021-05-09
AIERvideo,UCetPXywjiWobIEU4gXOg-tQ,30800.0,4241173,398,0,True,2011-08-17,,2020-10-12
airpickone,UCBc8V2MAjDBrU0xsy4mrh3g,79.0,34825,6,0,False,2007-11-11,,2019-03-01
Aisha0000000000,UCS46JBrVGgzPAbjEcHLP7Bw,556.0,759639,110,0,False,2012-10-30,,2019-03-01
Aisha Badr,UCV14HBxK1esmaAaMN63Zg5w,382.0,109871,50,0,False,2013-02-13,,2019-03-01
AishaFaisal,UCugbvG3HjCINCtFa9CfbMow,438.0,412807,132,0,False,2008-07-08,,2019-03-01
Aisha Geddes,UConL1Co-QkORdo-7BB-QM2A,11.0,10591,34,0,False,2017-09-02,,2019-12-30
Aisha Mohammed,UCdvjsKl-woRhwvjcgDaGzLg,155.0,10067,36,0,False,2012-03-26,,2019-03-01
Aish Chaya,UCHq5v8QthyxS0zOUiaQ5eSQ,168.0,97213,23,0,True,2010-07-24,,2020-01-15
AIU-Resurrection,UCplXdu0g94UynzYCmO2zOjw,22318.0,1957185,314,273,False,2017-08-07,2020-07-02,2019-03-01
AJ Elicits,UCAqb-xZ_N0PT05UmVB9U7SQ,4680.0,530914,698,1,True,2017-03-12,,2019-11-17
ajfowler,UCaDCJMoslRJ4wc4B6wCyWJg,209.0,498561,5,0,True,2006-05-03,,2019-12-05
AJ+ français,UCd1jQ_ppmKfphnh4p39HMFg,258000.0,24274449,287,0,True,2014-12-11,,2021-02-24
Akademie Raddy,UCiT0SUtIWTQZQd1galJ-hpw,0.0,15228241,1215,0,True,2006-11-17,,2019-11-27
Akatam0t0ma,UCAVMa4frwO57wEXrSdte9jQ,2426.0,2532321,123,1,True,2008-07-02,,2019-03-01
"AKEL, ESCOLA de Iesus Christus & Filosofia EX",UCxG1mll0wS-Q_ZvQ8rJuqag,121279.0,17670036,1793,0,False,2013-11-14,,2019-03-01
Akhi Yusuf,UCBHkEx1_jhYtDo330BnYwtA,127.0,76448,13,0,False,2011-02-26,,2019-03-01
Akkad Daily,UCitU2-w3XE8ujvUZjcAnhIg,216000.0,40997097,641,2,True,2019-09-19,,2020-01-24
Akkadios Cook,UC57N9XqgucnyqWU2okzIboQ,989.0,65104,2,0,True,2016-05-12,,2020-06-10
aklimontov,UCAZ0YqqueHl7mNQUK43Pu-g,2.0,6258,7,0,False,2010-03-12,,2019-03-01
akram ramadan,UC9tS4Rpwthc9wRw2c73x5Mw,11.0,10732,81,1,True,2013-07-21,,2019-03-01
Akte Europa,UCOuz2JSnJPuSuc2D2d0LpHw,,1030770,78,0,True,2013-08-27,,2021-05-12
Alabama Arsenal,UCAymapMD-w1gjDJGrO2FOmg,68500.0,7275759,237,2,True,2012-03-25,,2020-01-22
alafollie,UCAECSYY62HnDLzhys6XJDpQ,53.0,70221,26,0,False,2011-06-25,,2019-03-01
Alan Beck,UCgAs-a7rvrmnKWjcM2y3mlw,771.0,129302,112,0,True,2019-08-07,,2021-02-10
Alan Djasters,UCudjKgV5jwWoMmE_6akNPNA,641.0,20548,536,25,True,2020-05-01,2020-10-07,2020-07-06
alanEDL,UC30J7yegqT71xQf79lni0kQ,3370.0,2191235,44,0,True,2010-08-06,,2021-03-28
ALAN KERLAU,UCW6mCh6C36JcrQINtBpXyDg,,1224,12,0,True,2019-03-02,,2021-02-24
Alan Roberts,UCAWjFnZ_McLDT7FpryNdVPg,35400.0,667369,110,109,False,2018-05-08,2020-12-12,2020-05-22
Alan Sabrosky,UC1uBrtavQYLbA10aQ8NW6ew,160.0,90689,6,0,True,2007-02-03,,2021-03-25
Alan Sweeney,UCZQn9xiF7MVd3SEljzJrBHg,752.0,214442,66,1,True,2011-10-09,,2020-10-02
Alaric Müller,UC54MaP4LzdgcbrecM4B5TJw,117.0,27520,54,15,False,2017-07-12,2019-06-05,2019-03-01
AlbanianPower11,UCRsawWYKSbEknGBUtm9m3og,818.0,756457,83,0,True,2010-10-24,,2019-03-01
Al Barā'ah Media,UCoVXcK5GiTOUoymVZofh2Mw,208.0,13891,4,0,False,2015-04-27,,2019-03-01
AL-BASHIR MEDIA,UCW961cgKb_ZzfFZg_Vvyb8A,643.0,24437,7,0,False,2014-08-08,,2019-03-01
Alberto Blair,UCqHzJf0UfmmJQ-ocxK_dN1Q,11.0,7899,89,20,True,2017-06-16,2021-02-04,2019-03-01
Alberto Scatto,UCL8urf9WlRrbVR5NnPqftvA,307.0,33708,13,0,True,2018-02-02,,2020-05-19
Albundy,UCLInmCwEIiPgn5_CiKJZpHg,45.0,12428,19,0,False,2007-04-27,,2019-03-01
Al Bundy,UCi5ogrXvKUXyYGLU7ZEWR9Q,11.0,54,1,1,False,2017-01-26,2020-11-15,2019-03-01
Al-Dawah,UC8cPwObI9rHxN8qI2rl0nHQ,61.0,11104,6,0,False,2011-01-19,,2019-03-01
Alerta Judiada,UCLKzwfFXmWyOiSaa0IyhHSw,19.0,764,7,7,True,2020-07-29,2020-12-05,2020-11-05
Alerta Nacionalista,UCQlguDCtlEnXLYAEy6jr-5Q,2140.0,134628,45,9,False,2017-05-12,2019-06-05,2019-03-01
Aleš Ernecl,UCwj5TeVZJN0rB63Tu3wrpwA,1790.0,136472,233,0,True,2015-12-14,,2020-08-15
Alessandro Pepe Soundtracks,UCgVPSC-JkwK1Gg_ALZeeqiQ,1250.0,505711,59,0,True,2011-09-10,,2020-05-08
Alessandro Telich,UCiMzQAIFl4nx9GlofvsRGqA,2708.0,4511229,50,0,False,2006-10-26,,2019-03-01
Á. Levente Jeddi,UCvzW6Wb3ey7HkbCskGLuH1A,17552.0,4870237,125,0,True,2014-09-16,,2019-03-01
Alex,UCexksLsyKnBllF0RrMQj1uw,37500.0,1664782,242,0,True,2016-06-02,,2021-03-20
Alex 1500,UCATDgGC-ZlPFF-J2NwZxOyA,1.0,10,1,1,False,2016-11-09,2020-10-30,2019-03-01
Alexander Avella III,UC_2xYClP11CxArK6Kmvc96g,6970.0,1124899,36,0,True,2008-02-16,,2020-05-27
Alexander Badenhope,UCOghn6r4h7FdpPggkavVP_Q,1483.0,679863,179,51,False,2008-12-06,2019-06-05,2019-03-01
Alexander IV,UCeGWImJ21JMeTwHPyRFVv9Q,10100.0,2902545,316,289,False,2017-05-22,2021-03-18,2020-05-08
Alexander Nguyen,UCN-N857dc-Q_LriVZdAOxYg,15.0,3540,4,0,False,2013-11-27,,2019-03-01
Alexander Prutcev,UCS8XtQNYMUOrTQWdK-7diWw,1.0,296,2,0,False,2011-10-16,,2021-01-16
Alexander Stupnikov,UCHy108pvitlmkhDO4Tpduhw,7978.0,6972262,761,0,True,2008-10-12,,2019-03-01
AlexanderTheNotSoGreat,UC4ZQlz1urgXDVqLZwDMQpdw,192.0,26068,17,1,False,2009-06-17,2019-10-05,2019-03-01
alexander viral,UCu7pN7aoI_80W-yPxg2NXrQ,3.0,16570,13,0,False,2018-05-29,,2019-03-01
Alex Christoforou,UC6cF_2V1vNKx-nFdGd8cOcA,18000.0,1666651,526,19,True,2009-08-18,,2021-01-11
Alex Cypher,UC11KAfd3pxCnbMplC_MJVrg,85.0,75,2,0,False,2017-06-30,,2019-03-01
AlexHernandz,UCHzmZ_CHhqI0hefDBiR1W4A,1498.0,1438422,84,0,True,2008-10-08,,2019-03-01
Alex Jones' Therapist,UCDct5CBbyT9kkcH-7qxNL4Q,60.0,13424,7,7,False,2020-06-13,2021-02-11,2021-01-26
Alex Little,UCoaO4U_p7G7AwalqSbGCZOA,60.0,11960,46,43,False,2011-09-05,2020-03-12,2020-01-10
Alex Nova,UCM-QQUUk3lW3oZI6UMIT2Ig,4.0,290,4,1,True,2011-10-11,,2019-03-01
Alex Perdices,UCpuwrzBZ6JRRyqME-oNSy7A,6791.0,13318211,70,0,False,2014-03-08,2019-11-21,2019-03-01
alexprimin,UCy6Pe-xhg0a5MRDLCnUAWyQ,1636.0,1435243,93,18,True,2010-02-07,,2019-03-01
Alexreb92,UCG23EX22CmEmwCL-oj_o0rQ,2909.0,3173069,26,1,True,2007-09-18,,2019-03-01
Alex's Gulag,UCym2BcJc-Zsm7mF6BS-kBlg,85.0,6566,82,0,True,2013-09-02,,2021-01-25
alexsim011,UCRPqCwKpXK7PSnwxOdbqsXQ,117.0,138444,16,1,False,2006-07-16,,2019-03-01
Alex Stuetzer,UC_tjI76_lxr_r8V8O8ZevpA,4.0,9918,2,0,True,2016-09-06,,2021-03-27
Alex The Rambler!,UCvB0kD6-i5wmZWmj0p3KWCw,325000.0,97382509,1565,0,True,2013-03-02,,2019-11-21
AlexUploadsXII,UCWQ7dyzw-mNUBjc6O2W1c5w,454.0,1075129,9,4,False,2009-11-30,2019-06-05,2019-03-01
Al Fajr,UC1WP0bdCKI8B7q4Hlu1Pfwg,312.0,29584,55,2,False,2014-09-06,2020-02-16,2019-03-01
Al Firdous Media,UCVqZpuZ-qjOBj8aJzlsVeiw,3235.0,1112274,16,0,False,2015-05-27,,2019-03-01
alFirqatunNaajiyah,UCiPot9AGPhmrnvs2wMB7q9w,21.0,13022,4,0,False,2009-04-16,,2019-03-01
Alfred Alfer,UCEFucOTLsFCRpE_6MLjjd9g,16473.0,1609956,70,63,False,2006-11-17,2019-10-05,2019-03-01
Alfred Perron,UCqOfX8aiYh6IWzSr45yrKaw,495.0,1431028,14,0,True,2013-06-24,,2020-07-11
Alfred S,UCPPoJnqloZJcj_T-Il6lx5w,3460.0,421622,52,46,False,2009-12-11,2019-06-05,2019-03-01
Algargos,UCYd6YPkS_nyZkvgkDe_kUOQ,3380.0,2676831,150,2,False,2009-03-07,2020-07-21,2019-03-01
Algo Rhythm,UCeldBNsb12LNOE-ouMJSCzA,1750.0,632882,349,2,True,2016-12-23,,2020-06-14
Al Haqq Al Islam,UC12aOFAAsGrNs6ivx_S3E6g,5.0,1375,2,0,False,2013-07-02,,2019-03-01
Al Hunafaa',UCxlaUg27YLmQnSXD_u2yO1Q,702.0,74723,87,7,False,2015-09-19,2020-10-28,2019-03-01
Alianza Nacional,UCORe-H4p2WJ1zyvm1VcY7Pg,403.0,17946,16,0,True,2018-06-25,,2020-11-11
Alice Hope - Support For Parents of ROGD Teens,UCBTz8BhsbupCH-VFaTBMSLw,84.0,2176,8,0,True,2018-12-14,,2020-01-02
Alice Weidel,UCT0wo1uc6G3UTuM_MiacA9g,8720.0,536823,51,0,False,2018-05-16,,2021-03-04
Alikuk,UCXiPOBl9mrBk7DbXlEWgKoA,3.0,743,2,1,False,2015-06-11,2021-06-24,2019-03-01
ALIPAC,UCW4qteozALDdM1ow3oHZY1w,3350.0,2140095,85,1,True,2007-04-21,,2020-06-02
Alison Chabloz,UCmucEgqc44VcgWHLI3mWTQg,1780.0,172346,66,57,False,2008-08-01,2019-06-05,2019-03-01
Alison McDowell,UCQdN0TfBHaXbDF5EDEgglfQ,971.0,34772,273,1,True,2009-07-25,,2021-07-26
Alison Morrow,UCtz6NVOKxqeiCC_6Jpe9bhg,84300.0,3446467,319,0,True,2013-11-24,,2021-03-15
Alk,UC5EI3IGGc00xwdUHQ9er7dw,7190.0,133500,13,0,True,2019-10-12,,2021-04-17
ALLAH Is Enough,UCftvdTgWHRVAJZYxC7bPGJg,168.0,2975,47,0,False,2017-11-26,,2019-03-01
Allah Is One,UC5bfsA8eHSSEAYmqk6XEziw,42.0,6774,17,0,False,2014-05-31,,2019-03-01
Allah Is Watching You,UC01wZ7TKo623OnGmHOvqRRg,3195.0,414651,54,0,False,2014-01-06,,2019-03-01
Allah's Volunteer's,UCsGTYlDs8dmrHTcD7ZxLe7g,506.0,41979,36,0,False,2012-07-04,,2019-03-01
Allan Ruhl,UCiZrvS2kVt7D1GPeVOBn8cg,236.0,9491,132,0,True,2006-11-12,,2019-10-28
Allan the Barber Shop Guy,UCwiT2gRrVe83V6lT4nDI-yQ,149.0,3859,19,19,False,2020-07-10,2020-11-17,2020-10-14
allcame,UCfEXcpCTKzPWGcoSwrf23Sw,101.0,68394,29,0,False,2011-09-25,,2019-03-01
Allen Dixon,UCP2Ow8JF6vNF-XFLFj9vmJw,14.0,4203,47,1,False,2017-06-01,2020-06-09,2019-03-01
AllesSuper23,UCG6obod-D67zIxZ6Ky-AstQ,72.0,102745,14,0,True,2009-06-10,,2020-11-11
Allfy88,UCIQy_UeiwNkpYmuHV-RK7zg,351.0,884905,3,0,False,2008-09-29,,2019-03-01
All Gas No Brakes,UCtqxG9IrHFU_ID1khGvx9sA,598000.0,20633026,24,0,True,2019-08-24,,2020-06-11
Alliance Defending Freedom,UCfPhM5P-BJCR8vRSPCdtXoQ,10126.0,4493023,527,3,True,2012-01-12,,2021-05-18
Alliance for Natural Health International,UC7ylO6BpvdEnTHfI_WEFIlQ,5630.0,247258,144,19,True,2009-04-10,2021-08-05,2021-05-18
Alliance for Natural Health USA,UCrDLm4mwdzBgdT1RzqqjJ8Q,1340.0,230060,175,0,True,2014-05-19,,2021-05-18
Allie Beth Stuckey,UCx_2Vso6Qz76n-w5KV8DZcA,71500.0,9239090,542,94,True,2016-01-22,,2021-03-03
All in One,UCPqHLj--hUpjVzDpeJOC3Lg,0.0,6245,34,0,False,2010-04-03,,2019-03-01
All-Ireland Rally for Life,UCXL-sAjkkLYKV-9ttOkt4Uw,756.0,565431,98,0,True,2009-05-27,,2020-12-03
AllNationsParty,UC2AopvAmRGD2rGjG6PK97Hg,1890.0,98787,19,0,True,2013-03-26,,2021-03-28
Allogène 2 Souche,UCYk42O6nPe7ppbFVeqA8XtQ,578.0,240831,7,0,True,2015-08-16,,2020-07-11
All Scripture For All Life,UCWnt3FIqvLFREVU2_9kDriQ,1130.0,157562,154,0,False,2018-07-07,,2020-05-26
ALLseeingOWL,UC9NLXIrde6mMu9-rYfDws-A,708.0,493529,5,0,True,2009-10-12,,2021-03-28
AllThings,UCgfeWorwwthURcOlYmBKS_A,30.0,8399,1114,196,True,2020-09-11,2021-06-21,2020-09-25
Alltime Conspiracies,UCPZiqlNI3RLyF47QTdq93GQ,1827906.0,326931872,733,11,True,2012-12-13,2020-11-15,2019-03-01
allupinurbutt0,UCU3Fs3_RpEHbo6RiZMNsfCw,6.0,2227,32,0,False,2011-04-23,,2019-03-01
Alma Lahar / Goys of Summer,UCyLEnVAUW_qfP-GQ1kRoDVg,644.0,149811,37,37,False,2006-10-09,2020-04-10,2019-10-14
Almighty Allah,UCnkX_M6p_sZHyCmLcoKI2Yg,2.0,1028,9,0,False,2012-07-15,,2019-03-01
Al Mughira,UCpA3syPPi2yE_UQWm8elmRg,42.0,11214,7,0,False,2015-07-08,,2019-03-01
Al Muminoon Die Gläubigen,UCcPzzUUpYxzQlUr1zCH8FjA,13.0,1497,4,0,False,2017-02-19,,2019-03-01
Al-Muraghamah Media,UCs_9zBDelVQCiqJpYl2R2DA,194.0,9260,14,9,False,2015-05-10,2020-07-18,2019-03-01
Alpa9un,UCReWVIzHFH_-uKV66YjnvYg,81.0,20142,12,0,False,2011-09-09,,2019-03-01
alphabeta2,UC0qtFpwjKEGT6n_9TsHgvTw,1300.0,8352454,25,0,True,2006-01-21,,2021-06-04
Alpha Beta Yog Dab,UCheT8iFDHrdIbAhEEP70ovQ,468.0,426192,40,0,False,2015-11-30,2019-11-15,2019-03-01
alphafoxtrotalpha1,UC5AnYylO9N-3RrEkaVCWtCA,1510.0,1771663,53,0,True,2010-03-26,,2021-03-07
AlphaLion1488,UCD4AmhysflDyoFZmc1UvOTA,233.0,19342,4,0,True,2016-06-28,,2020-01-28
Alpha Male Strategies - AMS,UC0it1cu-mt_IcvLTQ4CWcHw,0.0,45855336,499,0,True,2017-03-15,,2019-03-01
Alpha News MN,UCZZgI-HmGsPVw72jMnsNlAg,4940.0,960843,785,6,True,2015-02-23,,2019-10-19
Alpha Ph.D,UCHx8vjpj3np7_Eqj2KTbZ_Q,111.0,359818,19,1,False,2013-03-14,,2019-03-01
ALPHARECORD,UCApiNs6WqNaBGmwzdkgC84w,8470.0,6389848,771,1,True,2016-06-30,,2019-11-25
AlTaqwadawa,UCTTP6jiRQbiC-jbwMjQMgAg,68.0,22346,13,0,False,2011-09-16,,2019-03-01
AltArchive,UCiB8UcwqUa3E6ZjBoHsZpog,17.0,4531,30,0,True,2012-06-27,,2020-04-18
Altas Monitor,UC57o78tV0ymuZf3NVgkJmxQ,335.0,143063,7,0,True,2014-02-18,,2020-09-26
altCensored Limited State Videos,UCBSCnIvGnRzuSzANUHvXJSQ,110.0,321,4,0,False,2019-03-16,,2020-06-08
Alt-Clips,UCmwXEP8gj-zbfXzbTN0xd3A,650.0,25498,23,0,True,2019-08-06,,2020-01-12
ALTER EGO,UCtsIAJm8ZHm29Rzir8dFZaw,543.0,7356,46,0,False,2011-10-02,2021-07-13,2019-03-01
AlternateFocus,UCxgg1nId587tt9273cBj2Tg,3790.0,1427038,151,0,True,2006-08-27,,2020-01-29
AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,1703716.0,202832322,221,0,True,2012-12-25,,2019-03-01
AlternateTruth,UCMOeekFRlHNORxKeqsLdrog,7.0,501,5,0,True,2019-03-15,,2020-10-20
AlternativaAoDebate,UCRxjvAJpeHncJPlANGkXOQw,2173.0,545002,498,19,True,2013-01-28,,2019-03-01
Alternative for Britain,UCll0PKowyIeSrqfDRdYXfpg,538.0,226451,109,0,True,2010-07-01,,2021-01-12
AlternativeForum,UC7p65w8-KiYtqoXReYvHPJg,62.0,45948,13,4,False,2007-07-31,,2021-07-27
Alternative für Denker AfD,UCuH7O6dDaLWkdinwIl71-0w,403.0,147601,361,0,False,2019-08-14,,2021-01-25
